case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0025,Appraiser-000001,AML Investigator-000001,AML check,2023-04-24T21:12:47+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0025,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-04-24T21:33:15+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0025,Loan Officer-000001,Clerk-000003,Reject application,2023-04-24T21:53:15+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0026,Clerk-000006,Clerk-000007,Check credit history,2023-04-22T05:12:30+00:00,Handover for Check credit history; selected Clerk-000007 from 7 feasible resources.
S_llm_agent_proxy_0026,Clerk-000007,Appraiser-000002,Appraise property,2023-04-22T05:42:01+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0026,Appraiser-000002,AML Investigator-000002,AML check,2023-04-22T23:56:37+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0026,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-23T00:59:45+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0026,Loan Officer-000003,Clerk-000006,Reject application,2023-04-23T01:19:45+00:00,Handover for Reject application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0027,Clerk-000001,Clerk-000002,Check credit history,2023-04-22T05:39:18+00:00,Handover for Check credit history; selected Clerk-000002 from 7 feasible resources.
S_llm_agent_proxy_0027,Clerk-000002,Appraiser-000002,Appraise property,2023-04-22T05:49:51+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0027,Appraiser-000002,AML Investigator-000001,AML check,2023-04-22T06:39:46+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0027,AML Investigator-000001,Loan Officer-000003,Assess loan risk,2023-04-22T06:47:38+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0027,Loan Officer-000003,Loan Officer-000002,Design loan offer,2023-04-22T07:07:38+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0027,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-22T07:11:13+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0027,Senior Officer-000001,Clerk-000008,Approve application,2023-04-22T07:31:13+00:00,Handover for Approve application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0028,Clerk-000002,Clerk-000005,Check credit history,2023-04-22T06:21:34+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0028,Clerk-000005,AML Investigator-000002,AML check,2023-04-22T07:06:36+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0028,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-22T08:00:52+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0028,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-22T08:07:04+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0028,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-22T08:27:04+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0028,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-22T08:33:51+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0028,Senior Officer-000002,Clerk-000002,Approve application,2023-04-23T00:53:51+00:00,Handover for Approve application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0029,Clerk-000002,AML Investigator-000002,AML check,2023-04-22T06:30:53+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0029,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-22T08:04:32+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0029,Appraiser-000001,Clerk-000006,Check credit history,2023-04-22T08:23:49+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0029,Clerk-000006,Loan Officer-000004,Assess loan risk,2023-04-22T08:57:22+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0029,Loan Officer-000004,Loan Officer-000002,Design loan offer,2023-04-22T09:17:22+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0029,Loan Officer-000002,Senior Officer-000002,Approve loan offer,2023-04-22T09:37:30+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0029,Senior Officer-000002,Clerk-000003,Cancel application,2023-04-22T09:57:30+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0030,Clerk-000003,Appraiser-000002,Appraise property,2023-04-22T07:32:26+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0030,Appraiser-000002,Clerk-000001,Check credit history,2023-04-22T07:42:08+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0030,Clerk-000001,AML Investigator-000001,AML check,2023-04-22T08:44:13+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0030,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-23T03:35:36+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0030,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-04-23T03:55:36+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0030,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-04-23T04:03:38+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0030,Senior Officer-000002,Clerk-000003,Cancel application,2023-04-23T04:23:38+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0031,Clerk-000001,Clerk-000003,Check credit history,2023-04-22T23:46:09+00:00,Handover for Check credit history; selected Clerk-000003 from 7 feasible resources.
S_llm_agent_proxy_0031,Clerk-000003,Appraiser-000001,Appraise property,2023-04-23T00:01:10+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0031,Appraiser-000001,AML Investigator-000002,AML check,2023-04-23T00:56:54+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0031,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-04-23T01:13:58+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0031,Loan Officer-000003,Loan Officer-000001,Design loan offer,2023-04-23T01:33:58+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0031,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-23T01:34:41+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0031,Senior Officer-000001,Clerk-000001,Cancel application,2023-04-23T01:54:41+00:00,Handover for Cancel application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0032,Clerk-000003,Appraiser-000002,Appraise property,2023-04-23T00:17:57+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0032,Appraiser-000002,AML Investigator-000002,AML check,2023-04-23T00:59:32+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0032,AML Investigator-000002,Clerk-000002,Check credit history,2023-04-23T01:05:55+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0032,Clerk-000002,Loan Officer-000004,Assess loan risk,2023-04-23T01:36:23+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0032,Loan Officer-000004,Loan Officer-000002,Design loan offer,2023-04-23T01:56:23+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0032,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-04-23T01:56:44+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0032,Senior Officer-000001,Clerk-000003,Cancel application,2023-04-23T18:16:44+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0033,Clerk-000008,Appraiser-000001,Appraise property,2023-04-23T00:39:05+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0033,Appraiser-000001,AML Investigator-000002,AML check,2023-04-23T01:53:09+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0033,AML Investigator-000002,Clerk-000001,Check credit history,2023-04-25T20:16:03+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0033,Clerk-000001,Loan Officer-000002,Assess loan risk,2023-04-25T20:35:48+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0033,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-25T20:55:48+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0033,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-25T21:33:45+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0033,Senior Officer-000002,Clerk-000006,Approve application,2023-04-25T21:53:45+00:00,Handover for Approve application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0034,Clerk-000003,Clerk-000005,Check credit history,2023-04-23T01:08:45+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0034,Clerk-000005,Appraiser-000002,Appraise property,2023-04-23T01:18:58+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0034,Appraiser-000002,AML Investigator-000001,AML check,2023-04-23T18:22:52+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0034,AML Investigator-000001,Loan Officer-000002,Assess loan risk,2023-04-23T18:34:54+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0034,Loan Officer-000002,Clerk-000008,Reject application,2023-04-23T18:54:54+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0035,Clerk-000003,AML Investigator-000002,AML check,2023-04-23T02:04:36+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0035,AML Investigator-000002,Appraiser-000002,Appraise property,2023-04-23T02:12:16+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0035,Appraiser-000002,Clerk-000004,Check credit history,2023-04-23T02:41:30+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0035,Clerk-000004,Loan Officer-000003,Assess loan risk,2023-04-23T19:35:35+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0035,Loan Officer-000003,Clerk-000003,Reject application,2023-04-23T19:55:35+00:00,Handover for Reject application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0036,Clerk-000004,AML Investigator-000001,AML check,2023-04-23T02:24:13+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0036,AML Investigator-000001,Clerk-000007,Check credit history,2023-04-23T02:25:47+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0036,Clerk-000007,Appraiser-000002,Appraise property,2023-04-23T02:27:53+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0036,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-04-23T03:06:56+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0036,Loan Officer-000001,Senior Officer-000001,Approve loan offer,2023-04-23T03:48:55+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0036,Senior Officer-000001,Clerk-000008,Cancel application,2023-04-23T04:08:55+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0037,Clerk-000007,Clerk-000003,Check credit history,2023-04-23T02:59:09+00:00,Handover for Check credit history; selected Clerk-000003 from 7 feasible resources.
S_llm_agent_proxy_0037,Clerk-000003,Appraiser-000001,Appraise property,2023-04-23T03:05:09+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0037,Appraiser-000001,AML Investigator-000001,AML check,2023-04-23T03:22:19+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0037,AML Investigator-000001,Loan Officer-000004,Assess loan risk,2023-04-23T04:59:12+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0037,Loan Officer-000004,Clerk-000008,Reject application,2023-04-23T05:19:12+00:00,Handover for Reject application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0038,Clerk-000004,AML Investigator-000001,AML check,2023-04-23T03:22:57+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0038,AML Investigator-000001,Clerk-000001,Check credit history,2023-04-23T03:36:09+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0038,Clerk-000001,Appraiser-000001,Appraise property,2023-04-23T20:18:47+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
