case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0024,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-23T14:03:18+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0024,Appraiser-000001,Clerk-000008,Check credit history,2023-04-23T14:25:13+00:00,Handover for Check credit history; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0024,Clerk-000008,Loan Officer-000002,Assess loan risk,2023-04-23T14:32:44+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0024,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-23T14:52:44+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0024,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-23T15:10:09+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0024,Senior Officer-000002,Clerk-000005,Approve application,2023-04-23T15:30:09+00:00,Handover for Approve application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0025,Clerk-000004,Clerk-000007,Check credit history,2023-04-20T20:51:54+00:00,Handover for Check credit history; selected Clerk-000007 from 7 feasible resources.
S_llm_agent_proxy_0025,Clerk-000007,Appraiser-000001,Appraise property,2023-04-20T20:54:52+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0025,Appraiser-000001,AML Investigator-000002,AML check,2023-04-20T21:09:28+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0025,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-04-20T21:16:11+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0025,Loan Officer-000002,Clerk-000001,Reject application,2023-04-20T21:36:11+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0026,Clerk-000007,AML Investigator-000002,AML check,2023-04-20T21:10:11+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0026,AML Investigator-000002,Clerk-000007,Check credit history,2023-04-20T21:24:56+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0026,Clerk-000007,Appraiser-000002,Appraise property,2023-04-20T22:20:52+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0026,Appraiser-000002,Loan Officer-000003,Assess loan risk,2023-04-20T23:10:00+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0026,Loan Officer-000003,Loan Officer-000004,Design loan offer,2023-04-20T23:30:00+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0026,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-04-21T00:04:21+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0026,Senior Officer-000001,Clerk-000003,Approve application,2023-04-21T00:24:21+00:00,Handover for Approve application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0027,Clerk-000001,AML Investigator-000002,AML check,2023-04-20T21:30:15+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0027,AML Investigator-000002,Clerk-000004,Check credit history,2023-04-20T22:12:43+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0027,Clerk-000004,Appraiser-000001,Appraise property,2023-04-21T14:41:14+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0027,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-21T15:31:43+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0027,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-21T15:51:43+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0027,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-21T16:05:28+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0027,Senior Officer-000002,Clerk-000002,Cancel application,2023-04-21T16:25:28+00:00,Handover for Cancel application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0028,Clerk-000008,AML Investigator-000002,AML check,2023-04-20T22:27:09+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0028,AML Investigator-000002,Appraiser-000001,Appraise property,2023-04-20T22:44:56+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0028,Appraiser-000001,Clerk-000004,Check credit history,2023-04-20T22:59:05+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0028,Clerk-000004,Loan Officer-000002,Assess loan risk,2023-04-20T23:28:38+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0028,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-04-20T23:48:38+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0028,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-04-21T00:25:36+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0028,Senior Officer-000002,Clerk-000003,Cancel application,2023-04-21T00:45:36+00:00,Handover for Cancel application; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0029,Clerk-000001,Clerk-000004,Check credit history,2023-04-20T22:41:02+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0029,Clerk-000004,Appraiser-000002,Appraise property,2023-04-20T22:45:57+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0029,Appraiser-000002,AML Investigator-000001,AML check,2023-04-20T22:48:04+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0029,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-04-20T23:17:39+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0029,Loan Officer-000001,Clerk-000001,Reject application,2023-04-20T23:37:39+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0030,Clerk-000006,AML Investigator-000002,AML check,2023-04-20T23:21:18+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0030,AML Investigator-000002,Clerk-000006,Check credit history,2023-04-20T23:22:07+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0030,Clerk-000006,Appraiser-000001,Appraise property,2023-04-20T23:29:50+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0030,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-04-21T00:16:55+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0030,Loan Officer-000002,Loan Officer-000001,Design loan offer,2023-04-21T00:36:55+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0030,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-21T00:58:18+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0030,Senior Officer-000002,Clerk-000007,Cancel application,2023-04-21T01:18:18+00:00,Handover for Cancel application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0031,Clerk-000006,AML Investigator-000001,AML check,2023-04-20T23:31:17+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0031,AML Investigator-000001,Appraiser-000001,Appraise property,2023-04-21T00:14:04+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0031,Appraiser-000001,Clerk-000007,Check credit history,2023-04-21T00:35:31+00:00,Handover for Check credit history; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0031,Clerk-000007,Loan Officer-000004,Assess loan risk,2023-04-21T01:59:13+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0031,Loan Officer-000004,Clerk-000007,Reject application,2023-04-21T02:19:13+00:00,Handover for Reject application; selected Clerk-000007 from 8 feasible resources.
S_llm_agent_proxy_0032,Clerk-000008,AML Investigator-000002,AML check,2023-04-21T00:34:47+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0032,AML Investigator-000002,Clerk-000004,Check credit history,2023-04-21T00:44:45+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0032,Clerk-000004,Appraiser-000001,Appraise property,2023-04-21T00:44:48+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0032,Appraiser-000001,Loan Officer-000003,Assess loan risk,2023-04-21T02:25:46+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0032,Loan Officer-000003,Clerk-000001,Reject application,2023-04-21T02:45:46+00:00,Handover for Reject application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0033,Clerk-000006,AML Investigator-000001,AML check,2023-04-21T01:17:10+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0033,AML Investigator-000001,Clerk-000001,Check credit history,2023-04-21T01:26:33+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0033,Clerk-000001,Appraiser-000001,Appraise property,2023-04-21T01:41:25+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0033,Appraiser-000001,Loan Officer-000001,Assess loan risk,2023-04-21T02:27:07+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0033,Loan Officer-000001,Loan Officer-000004,Design loan offer,2023-04-21T02:47:07+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0033,Loan Officer-000004,Senior Officer-000002,Approve loan offer,2023-04-21T03:09:31+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0033,Senior Officer-000002,Clerk-000001,Cancel application,2023-04-21T03:29:31+00:00,Handover for Cancel application; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0034,Clerk-000002,Appraiser-000002,Appraise property,2023-04-21T01:46:41+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0034,Appraiser-000002,AML Investigator-000001,AML check,2023-04-21T02:26:05+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0034,AML Investigator-000001,Clerk-000003,Check credit history,2023-04-21T02:49:36+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0034,Clerk-000003,Loan Officer-000004,Assess loan risk,2023-04-21T19:14:22+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0034,Loan Officer-000004,Clerk-000002,Reject application,2023-04-21T19:34:22+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0035,Clerk-000001,Clerk-000005,Check credit history,2023-04-21T02:11:02+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0035,Clerk-000005,Appraiser-000001,Appraise property,2023-04-21T02:14:47+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0035,Appraiser-000001,AML Investigator-000002,AML check,2023-04-21T02:27:57+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0035,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-04-21T02:32:18+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0035,Loan Officer-000002,Loan Officer-000003,Design loan offer,2023-04-21T02:52:18+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0035,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-04-21T02:54:04+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0035,Senior Officer-000001,Clerk-000006,Cancel application,2023-04-21T03:14:04+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0036,Clerk-000004,AML Investigator-000001,AML check,2023-04-21T02:44:17+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0036,AML Investigator-000001,Clerk-000006,Check credit history,2023-04-21T02:54:00+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0036,Clerk-000006,Appraiser-000002,Appraise property,2023-04-21T19:59:54+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0036,Appraiser-000002,Loan Officer-000004,Assess loan risk,2023-04-21T21:59:35+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0036,Loan Officer-000004,Loan Officer-000001,Design loan offer,2023-04-21T22:19:35+00:00,Handover for Design loan offer; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0036,Loan Officer-000001,Senior Officer-000002,Approve loan offer,2023-04-21T22:38:25+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0036,Senior Officer-000002,Clerk-000006,Cancel application,2023-04-21T22:58:25+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0037,Clerk-000007,Clerk-000005,Check credit history,2023-04-21T03:05:43+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0037,Clerk-000005,Appraiser-000002,Appraise property,2023-04-21T03:07:36+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
